y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
52,3.550551593,-1.906553848,12.61118451,-9.979592066,-10.06736764,9.923960642,4.38690053,13.79041321,3.764495823,1.759612305,4.743606163,4.211387522,-1.710105379
47,3.178610773,-1.759904832,12.43627869,-11.17732882,-10.23141241,9.947682827,5.282258021,14.54804118,2.313113998,1.650187581,4.271116359,3.984021009,-1.24584339
45,3.555285168,-1.266034694,11.40195373,-10.63110806,-10.17498706,10.00851509,5.435110159,14.06934336,2.389482225,2.390958045,3.867522469,3.919554974,-1.28183945
51,3.36108048,-1.914679473,12.2289406,-10.69847704,-10.29595127,9.787239115,5.604523228,13.77965489,2.668061886,2.265379519,3.842250365,4.193170238,-1.582894258
34,3.503687685,-1.929623194,13.41306762,-10.06035811,-10.17856064,9.091081223,5.4517847,14.93607533,1.998077106,1.700253918,4.977066063,3.636952159,-0.708533106
58,3.204660592,-1.320967878,12.43068042,-10.49462889,-10.90163459,9.876251257,5.676208782,14.18876705,2.669300998,2.646221813,4.540769897,4.003666414,-1.709210802
31,3.085238384,-0.555665831,11.87525414,-10.87773939,-10.71250775,9.670435254,5.584167189,14.59182973,2.044506406,2.3353251,4.132593956,4.043744953,-1.125262844
38,3.460682596,-2.198497901,13.45869035,-10.37831498,-10.76237354,9.547974151,5.515859099,14.03184195,2.04456721,1.90388638,4.049397579,4.122242353,-1.169502909
42,2.838891899,-1.058433649,11.73377583,-11.11279746,-10.84588301,9.812027941,4.806594475,14.51276597,3.054290515,2.225662059,4.692595972,4.679198539,-1.375442634
56,2.861864874,-0.361975579,11.51432464,-12.05409294,-10.18120934,10.53953332,5.381041398,14.93290733,2.617585088,2.138187677,4.145682255,4.35207092,-1.038963516
39,3.205988948,-1.245536112,12.61829083,-10.44011374,-9.387448913,9.608309427,4.935986703,15.04543243,3.277370807,1.637663173,4.880115196,4.394557054,-1.390480594
67,3.303829548,-1.161416853,11.84001677,-11.13961125,-10.42759476,10.46697785,4.662095552,14.31419733,3.567984848,2.079698025,4.001423543,4.411755691,-1.639259256
63,3.057282078,-2.156620069,13.25914446,-9.952607763,-10.05591428,10.01958408,4.923838853,13.48571536,2.944936906,1.555106876,4.440097293,3.975929163,-1.797018508
52,2.716426089,-1.542549192,12.32470267,-11.8423874,-10.02682911,10.33072518,5.832395696,14.74010852,3.030205273,2.398104926,4.580158128,4.850050831,-0.614268589
52,2.936101388,-0.715550516,12.48891034,-9.911570434,-10.10428627,10.44306291,5.177904393,14.548179,3.174165204,2.210682398,4.013079953,4.261239475,-1.953232314
57,2.722586488,-0.911130777,13.45292013,-10.10412064,-9.60836912,10.20326465,5.742789787,14.87750738,3.187945595,1.705716561,4.618106167,4.482541092,-1.285910629
51,2.536670632,-0.946030507,11.50999847,-11.03122236,-10.78647381,10.5486522,5.552151484,14.45229221,2.718081549,2.737505307,4.253838269,4.395536041,-2.210441593
39,2.980464269,-1.505593593,12.74770649,-10.06222998,-10.45350783,10.08364238,4.581245252,14.72137957,3.163178101,2.246315808,4.414917555,4.328226418,-1.511202817
29,2.927318683,-1.496029544,12.29717945,-11.43845651,-9.839976294,10.4745175,5.19505706,14.79069896,2.93574746,1.950179305,4.374803625,4.467673549,-1.703343034
61,3.34267964,-1.415790357,12.35176346,-11.5633124,-10.94434873,9.558715127,5.408694639,14.68879765,2.010168983,1.974908641,4.359408036,4.132943262,-0.469443253
31,2.947584268,-1.162325731,12.28372856,-11.03777559,-10.30074404,10.01492081,5.164518389,14.62141222,3.14659062,2.417905103,4.47065433,4.55228058,-1.19475445
47,3.384009208,-1.093787285,11.80927517,-11.07982072,-9.963163523,10.1536617,5.043162472,14.25415136,2.884170825,2.031726189,4.233790297,4.424827614,-1.925267974
45,2.483678759,-0.848509781,12.148286,-11.74272741,-10.45683682,10.08336655,5.337374333,15.06870864,2.604610971,2.049525986,4.093018395,4.513764492,-1.092282449
48,2.490290544,-0.965258432,13.04622714,-10.99072796,-9.800393518,10.33699818,5.524273628,14.98606028,2.655252071,1.69808616,4.474212018,4.37523765,-1.401120947
53,3.347248374,-1.525763355,13.09152744,-12.04071695,-10.51093286,9.914921673,5.977063255,14.82430684,2.683208585,2.21228063,5.028400528,4.140582715,0.013424078
54,3.421584759,-0.702946011,12.29753431,-11.42696698,-9.437907424,10.50645531,5.685470118,14.83938721,2.936159388,2.33337342,4.679916494,4.480954232,-0.705468373
57,2.454403936,-0.912205106,12.95233801,-10.8088914,-10.55150987,9.852406211,5.424954755,14.98501288,2.663324961,1.971783581,4.557647599,4.635927516,-1.873113901
64,3.362952647,-1.88067539,12.63885223,-9.687746791,-9.806335865,9.755790482,4.907274934,14.07466895,3.765756132,1.54527097,4.755969507,4.241210181,-2.351757952
55,2.756919925,-1.534612243,12.86707022,-11.14902533,-10.32647475,9.890235215,5.984282886,15.00603498,2.710117803,2.684966678,4.778490198,4.245821952,-1.083797894
43,2.95785843,-1.022392583,12.76550553,-11.03775894,-9.723384445,10.15302656,4.991492136,14.66335951,3.123574495,1.684731394,4.273109292,4.465058696,-1.175879408
52,3.051907306,-2.257498843,13.51866021,-10.27847691,-10.23097958,9.429580202,5.414978354,14.9029119,2.680742127,1.980031731,4.464747197,4.355694526,-1.129252377
55,3.31094158,-1.768257851,12.60997411,-11.62034756,-10.6237109,9.789281047,5.934378352,14.83274733,2.172700998,2.242546041,4.137162545,4.0301736,-0.662490447
41,2.911252387,-1.725504122,12.61317699,-9.817657434,-10.3655408,9.829419276,4.782988995,14.50992613,3.23167227,2.108027083,4.628882184,4.013956204,-1.736140565
49,3.53945164,-2.031012927,12.90076826,-10.50059905,-9.773355032,9.441003221,5.216722026,14.4889728,2.499249778,1.275457992,3.994359396,3.899894718,-1.41361211
47,3.702933541,-1.46328005,13.4664227,-9.932986362,-10.53006064,9.62636999,4.816601499,14.39523457,2.086380843,1.522923937,4.343670935,3.663415742,-1.46137135
47,3.530046596,-1.810986,12.79476639,-10.48412346,-10.05450105,10.01448958,5.06265546,13.95165601,2.70677259,1.611467083,4.012800905,3.93158342,-1.496510382
50,2.926804015,-0.680887029,12.81713043,-11.45884831,-10.2663466,9.939458188,6.106560749,14.94098471,2.389245385,2.292923513,4.289801208,4.082151028,-0.948514813
60,3.276340237,-1.580524364,12.97512547,-10.88272464,-9.450148712,9.738845058,5.015186308,14.75025181,2.369321973,1.349006428,4.350885517,4.307180171,-0.780240506
48,3.493204422,-2.757711826,13.74782174,-9.84583977,-9.844148972,9.138401714,5.260453635,14.52490373,2.805596203,1.704946213,4.61180245,4.067984549,-0.848753814
58,3.403803416,-1.901394849,13.16849354,-10.92387725,-9.608917824,9.738521152,5.00616545,14.72399619,3.14403241,1.081517921,4.726092752,4.464267467,-0.968053706
53,3.163062086,-2.23818501,13.55396461,-10.8994406,-10.43932844,9.276325324,5.803941633,14.74754456,2.531015294,1.535353191,4.463342833,4.320966054,-0.614893324
38,3.65369831,-0.814972548,12.63829125,-11.28257821,-9.914903567,10.40257665,5.153567852,14.40401958,3.013331757,1.585623037,4.459321646,4.094842291,-1.5560879
46,2.966623592,-1.531504933,12.15276145,-9.29905889,-10.39001126,9.568967236,5.049845869,14.29202056,2.575321804,2.039746664,3.851151148,3.758451578,-2.587133114
42,3.466062861,-0.215674768,12.07547674,-11.06744971,-10.87976267,10.2679378,5.35089794,14.07962466,3.084948684,2.311508672,4.372815843,4.20889119,-1.244498342
60,2.752701986,-0.63390152,11.84924821,-10.19320433,-10.36415378,10.18086294,5.223573523,14.30320056,2.882372798,3.047189488,4.183593145,4.046926472,-2.054589026
60,3.000799465,-1.11242326,11.92210661,-11.22048446,-10.03154206,10.1372195,6.029138251,14.6084829,2.890949089,2.671394719,4.511095014,4.284800176,-0.675286472
48,3.426541294,-1.106066317,12.27556879,-11.51141514,-10.54920312,9.875712047,5.37130276,15.21399458,2.227916148,1.686495238,4.173432206,4.232466833,-0.573217928
47,3.320749017,-0.822895807,12.62841197,-9.29306961,-9.032396307,9.889372308,4.934234832,14.55113221,2.955715567,1.698848672,4.464302186,4.162085308,-2.270343586
53,2.765455372,-0.889330118,12.5894773,-10.75208174,-10.77148464,10.16618721,5.219481244,14.42536956,3.314502706,2.728298751,4.173238139,4.640856137,-1.602688153
37,3.01583182,-0.545333429,12.75979149,-12.118637,-10.08762915,10.30735162,5.568951949,15.34384879,2.983777471,1.773179821,4.765649165,4.800488567,-0.745633026
51,3.74379857,-1.271873162,12.34011981,-10.35085264,-9.801218735,9.431869441,5.42508304,14.92124563,2.161556538,1.941396724,4.544533096,4.060765958,-1.288364514
83,2.789228477,-1.083045947,13.60249533,-10.10146254,-10.58931736,9.306619107,5.580148879,14.80049967,3.004086153,2.289668512,4.979504653,4.380264284,-1.506895387
54,3.090903325,-0.727365478,11.93764606,-12.14298726,-9.881958803,10.13614719,5.679976874,15.03017632,2.757380699,2.651921598,4.118864869,4.654866961,-0.909910965
36,2.895934922,-1.110864111,12.82227919,-10.3316006,-9.601697388,9.956728877,4.699078346,14.93485619,2.614112334,1.353159044,4.415994197,4.072344974,-1.741168501
54,3.434856201,-0.777906764,12.57084702,-11.35732735,-10.97426523,9.664476,5.844965148,15.07306288,2.540393478,2.509143223,4.486616916,4.397488039,-0.170770061
48,2.826961516,-1.06128143,12.88796448,-10.74677777,-10.2271805,9.762986862,6.127084174,14.94743354,2.809439091,2.11953351,4.688896965,4.409869611,-1.157802224
51,2.267134335,-1.274093641,13.33401484,-10.50786624,-10.10326891,9.734407812,5.441014459,14.87236886,3.096642513,1.883223312,5.172253147,4.670838684,-1.583937783
61,2.961568926,-1.912179788,12.12196327,-10.56362799,-10.1178562,10.43528558,4.966676968,14.06676521,3.058413811,2.092475318,3.762649084,4.175287426,-2.298272003
54,3.995381453,-1.404751512,13.08281846,-9.305747537,-10.16895615,9.877288005,4.63556458,13.79141656,2.698933362,1.630574657,3.880391155,3.481551643,-1.998640091
60,2.575376961,-1.733130187,13.47875581,-10.12634331,-10.21731132,9.483708824,5.730058805,14.79940574,2.2858589,2.034041695,4.495069865,4.240987346,-1.841086953
55,3.100186429,-0.246070763,11.81967968,-10.96727568,-11.12461169,10.29592318,5.845187091,14.41237259,2.749760797,2.747080698,4.173879068,4.189511908,-1.620830119
56,2.934577,-1.18405489,13.71707647,-11.13967617,-9.64635939,9.48512891,5.708215034,15.51365707,2.682841528,1.888764676,4.811021106,4.489838669,-0.199300808
64,2.40863353,-0.885653409,12.15862319,-11.91395642,-9.958605146,10.45773823,5.756513023,14.60451801,2.78816382,2.203302168,4.47044574,4.476398292,-1.432622364
47,3.068148641,-1.445855846,13.23454044,-9.623062888,-10.08433304,9.388794711,4.568030133,14.53701476,2.703206908,1.015152873,4.674432704,3.778050303,-2.093127695
54,3.154213561,-0.74989155,12.70543994,-11.72694108,-10.51616945,9.575782709,5.787720145,15.0008706,2.493415577,2.444456456,4.461776111,4.278646726,-0.718998919
54,2.930466574,-1.040800598,13.17246276,-10.05580901,-10.33343931,9.379309666,5.133371033,14.95509507,2.541410802,1.808055374,4.835697605,4.152461663,-1.15288988
40,2.745279017,-0.4734272,12.13552269,-10.56676849,-9.960499678,10.08817457,5.255745725,14.87363931,3.059804496,2.663668464,4.632439214,4.272905883,-2.257765673
48,2.755594212,-1.36916308,11.90713611,-11.59086835,-10.03699168,10.36228868,5.490740156,15.04864923,2.996714273,2.210480555,4.374228063,4.357649789,-1.486139279
62,3.478450616,-1.691948338,13.54761557,-10.31751451,-10.47950869,8.686646962,5.421305229,15.12457708,2.132641607,1.412964128,5.262431207,4.184646015,-0.379323081
48,2.515718299,-1.35375205,12.38110075,-10.24098045,-10.28038581,10.09487499,4.859011935,14.3755947,3.382696872,1.869491052,3.878518091,4.251368799,-2.34207364
39,2.986002466,-0.436351974,11.5294914,-12.60643379,-10.418867,10.23672272,5.965129596,14.62921936,2.713105415,2.660983771,4.545202015,4.630531196,-0.54412086
53,3.836929741,-0.871838775,12.39603224,-10.59728496,-10.52353924,9.728586753,5.162990463,14.42816571,2.722655759,2.531231506,4.197869052,3.958816723,-0.902618052
37,2.411522466,-0.433483584,11.90407769,-10.88019878,-10.30104936,10.90356949,4.694900988,14.20768767,3.261534635,2.419925419,4.351569523,4.593177975,-1.503890136
36,2.469131583,-0.400700133,12.16640822,-10.7708315,-10.68295316,10.25000608,4.946552967,14.6405298,2.610936014,2.38590359,3.980838859,4.298433619,-1.791864869
57,3.369817592,-1.414698425,12.7760019,-10.2369453,-10.24192366,9.577100367,5.039334732,13.86983151,3.252070842,2.325893787,4.324167068,4.440505076,-1.440274571
51,3.442834048,-0.727665044,12.18265579,-11.29577639,-10.70695852,10.13209029,5.292824311,14.8725094,3.057980116,2.43191866,4.802963916,4.577590012,-0.560494939
67,2.893399629,-1.695893653,13.83288733,-10.53235279,-10.29360703,9.699292443,5.446702901,14.72519086,2.993310721,1.765472127,4.509415832,4.464837354,-0.858101154
64,2.855637148,-0.686753151,11.29712387,-10.84506514,-10.50203515,10.96864674,5.032027019,13.69085409,3.143080625,2.500346415,3.583570409,4.13693174,-2.93338159
39,3.534904598,-0.907669853,11.77553181,-10.18911248,-10.83630805,9.818958427,5.398842709,14.02191688,2.041312704,2.28659324,3.707552455,3.5291604,-2.068595527
46,2.988600373,-1.515152762,12.25893273,-11.1748137,-10.52315084,10.07661637,5.306241401,14.47667834,2.443789092,1.955696896,4.162703983,4.02585266,-1.132583227
38,3.413869391,-1.530180485,12.99132142,-10.56298085,-10.29544244,9.558796522,5.386546527,15.08898232,2.438246205,1.629179536,4.33444892,4.257058513,-1.117638406
40,3.549495151,-1.76352231,12.41549995,-11.83376737,-9.351496967,9.975904587,5.470894055,14.91001967,2.823690622,2.024489734,4.304645216,4.349789515,-1.265437955
46,3.604622067,-2.063622752,12.2325515,-11.90730512,-10.08678148,9.784696563,5.136311219,15.29717818,2.275284958,1.669697831,4.08228736,3.95026438,-0.700509629
49,3.217484485,-0.755499474,12.76626414,-10.53392156,-9.652991414,9.958832671,4.845298801,14.37948598,2.925107465,1.698700488,4.425531786,4.076465243,-1.459935593
49,3.35857911,-0.952156806,12.31683073,-11.51538683,-10.20749418,10.24988942,5.562053599,14.32211074,3.175928297,1.862096226,4.597143542,4.322734204,-1.150870301
50,3.123677507,-1.172162008,13.0372176,-9.353670484,-9.696919981,9.698263038,4.941827909,14.3196869,2.670866514,1.725243562,4.206931087,3.937781328,-2.124569428
45,2.69414884,-1.206408959,12.6362062,-9.606818228,-10.43275713,10.24670977,4.873160279,13.98830213,3.151657238,2.218310823,4.170598194,4.060299619,-1.992452921
47,3.027425498,-1.23925068,12.50559694,-10.43448037,-10.561879,10.2510516,5.149425202,14.12189266,2.907883951,2.197685321,4.199707647,4.192569391,-1.86463014
48,3.422894611,-0.74879074,12.20411345,-10.49932664,-9.954501243,9.564745608,5.019494068,14.35778936,2.618587318,2.022530675,3.797510675,3.920329132,-1.388986861
64,4.187322076,-2.074896623,13.13593935,-10.56660402,-10.33466616,9.05877154,5.234576052,14.8238577,1.934766235,1.447713593,4.462675823,3.767020532,-0.28131003
36,3.585199861,-2.426870192,12.9843022,-10.55228351,-10.62482295,9.906810727,5.434592711,14.33068602,2.309769804,2.144070633,4.198463663,3.92219495,-1.338045801
50,3.175583836,-1.392862171,12.31177698,-11.22521917,-10.14619642,9.617693359,5.286651056,14.92137655,2.871923806,2.020260215,4.640134231,4.564157647,-0.627811812
55,3.497649419,-0.99316208,12.86183629,-9.756095179,-10.18701154,9.706090052,4.36693819,14.31718731,3.169367959,1.914843882,4.316643931,4.077964888,-1.789581103
45,2.594858272,-1.846475106,13.36072624,-10.21237087,-10.08975037,10.17795078,5.264991658,14.51443812,3.311678569,1.899054381,4.62376262,4.537079896,-1.128098247
36,3.287695561,-0.252312279,11.41931319,-10.89306774,-10.02188925,10.08840033,4.36948391,14.55807742,2.952807246,1.739626297,4.282526534,4.240296722,-1.888674291
71,2.177273249,-0.766544113,12.44872662,-10.95519322,-9.790264429,10.98028274,4.984590619,14.2569817,3.256527797,2.50067774,4.366581603,4.558646682,-2.258632328
55,3.255443147,-1.085188489,11.54879906,-11.00162993,-9.929302548,10.13594712,5.402163201,14.72586112,2.635587931,2.293075657,4.225584863,4.135265768,-1.634221532
41,3.62951102,-1.245282454,11.85611959,-10.5386898,-10.58912217,10.02115942,5.240828419,14.41833879,2.391071986,2.134775178,4.107111259,3.772070614,-1.650325559
39,3.063756638,-1.23334836,12.86348439,-10.38650626,-10.71548947,10.0051924,5.755189499,14.13897132,3.483774502,2.776397374,4.77261694,4.449748169,-1.250316981
37,3.119682903,-0.815291349,12.1066145,-11.22038821,-10.49305063,10.26125954,5.252896075,14.2579925,3.00883673,2.098495308,4.198941543,4.584272991,-1.253642909
55,3.752725628,-1.642424152,12.94216804,-11.74325239,-10.54724316,9.516357258,5.416278816,14.72391455,2.109580812,1.810523474,4.497625321,4.172509373,-0.367299003
62,2.769769657,-1.595940036,11.80743769,-10.55243863,-10.02198579,10.01359164,4.873283809,14.78055457,2.789546677,2.416949349,4.054904366,4.366562129,-2.210003181
50,3.244774564,-1.143091007,11.89356919,-12.02057564,-10.83379702,9.855548335,6.021125915,14.52314148,2.496524859,2.17726029,3.728061624,3.818010139,-0.607236446
47,3.789413804,-1.812497941,12.80479721,-10.62432252,-10.5184898,9.546303322,4.987506334,14.3348963,2.534790761,1.810433766,3.997970461,3.917622011,-1.174386023
62,3.446607751,-1.067967729,13.07272364,-10.47233113,-10.04426706,9.833490598,4.897241381,14.77641309,2.876392633,1.883318571,4.811280391,4.188482216,-1.390808933
42,3.321902611,-0.949099387,11.92485833,-11.42341071,-10.16527907,10.37419884,5.609046651,14.37250416,3.054791049,1.987654957,4.311861659,4.266258153,-1.630499872
44,2.982235345,-1.005453066,12.23848002,-11.32944777,-10.8135707,10.09902314,6.302404721,14.28171932,2.709354624,3.06865794,4.374333923,4.615891026,-0.765669113
50,2.789512144,-1.727891791,12.41721813,-10.79588744,-10.1373809,10.07574288,5.390425812,14.80095692,2.614588114,2.216283965,4.143803895,4.143864312,-1.625721056
73,3.677939538,-0.992310557,12.27668657,-10.2184955,-10.79215366,9.607054236,5.434455698,14.0957569,2.460377038,2.781391278,4.516017854,3.798811201,-1.386711779
43,2.8829408,-0.896247422,11.85164247,-11.19366699,-10.66828127,10.32142245,5.480387076,14.13832339,3.020884733,2.804485391,3.899598744,4.589429117,-1.853340135
74,3.112268332,-1.465879752,12.909821,-10.99698441,-9.731822297,10.01643245,5.099760818,14.77399757,2.936042383,1.933928181,4.481128573,4.20070143,-1.017378457
56,3.211645249,-1.271655664,12.28274815,-11.25782183,-10.09782582,10.34174093,5.071616237,13.76448947,3.097431462,2.117944235,4.217547845,4.149793484,-1.990198443
58,2.892119376,-0.531588132,12.95584115,-10.95449021,-9.914165523,10.30514164,5.754813971,15.10624449,2.993583647,2.58601903,4.449221472,4.460084312,-0.875142206
39,3.374803779,-1.70653715,13.07420816,-10.76049695,-10.23892466,9.26418912,5.756067616,14.44071546,2.205951546,1.919485635,4.014161186,3.795851637,-0.573428811
33,3.577316562,-2.381957535,13.7459247,-8.514832419,-9.729146371,8.75031073,4.584040405,13.90258415,3.078995371,1.650837326,3.938142733,3.913521107,-1.628070927
60,3.660855066,-1.686126342,13.37626342,-10.34309531,-9.848576484,9.572571777,5.509328968,14.43895396,2.762085299,1.657184192,4.720556354,4.03940949,-0.883972007
54,4.217771051,-1.601729672,12.3253698,-11.41269579,-11.00194789,9.532482477,5.508641156,14.3314746,2.391399697,2.083223027,4.394431371,3.860656892,-0.200657114
44,3.795555189,-1.001897593,12.00365314,-10.84291798,-10.35303242,10.24347116,4.992241594,13.88771801,2.814648891,2.644048486,3.879783712,3.709079983,-1.261984476
46,3.272371679,-1.251481663,13.01984585,-10.19911696,-10.41056686,9.837191309,5.25521681,14.33488267,2.83733433,2.242757771,4.449290635,4.095188424,-1.441721922
48,3.380594953,-1.116214768,11.95131115,-10.38022385,-10.51421025,10.22739173,5.048951614,14.31757393,2.658735237,2.223212381,4.067395967,3.551544635,-1.567094656
44,3.491344627,-1.266371223,12.83280816,-10.1608546,-10.40105322,9.20267959,5.543807539,14.50197762,2.381519493,2.163693971,4.330245465,4.195447693,-1.344492564
61,3.654264423,-1.112787244,12.5083648,-11.00812381,-10.43232131,9.843453737,5.411400492,14.40319475,2.865721167,2.169835246,4.728188128,4.088909836,-0.892476722
43,2.912253505,-1.396271669,12.10223419,-11.02746671,-10.34522134,10.37546839,5.672400947,14.48359157,2.622491793,2.611178682,3.815967951,4.376677275,-1.473249496
41,2.929217061,-0.739426597,12.52721173,-9.942652042,-10.31428275,9.806877169,4.487835311,14.499392,3.191859516,2.120654648,4.111099869,4.343902511,-1.526721973
39,3.27558517,-1.329408588,11.77865031,-9.877674036,-10.41479326,9.961315819,5.193874164,14.07949147,2.90723128,2.165751899,3.894379796,4.018752938,-2.515753365
45,3.080680682,-1.333907538,12.90057409,-11.24111146,-10.5683512,9.897779706,5.702394248,14.49609765,2.770533073,2.339358215,4.048583464,4.327157731,-1.062394378
55,2.714154542,-0.464668867,11.835449,-10.6741461,-10.55388013,10.60949419,5.76744453,14.45097137,3.139955806,2.978019398,4.645344536,4.578114786,-1.596974504
39,2.393370579,-0.801357677,11.70147243,-11.47056526,-10.39985141,10.57699268,5.6808535,14.61706376,2.438153366,2.522695662,3.863068731,4.160196528,-1.968441397
56,3.513377755,-1.371716232,13.06960051,-9.745948837,-10.3653774,9.746547168,5.006729213,14.53915891,2.384857419,1.752264994,4.403794706,4.11676768,-1.813316729
50,3.439202891,-1.418358833,12.86101467,-10.62145676,-9.805321686,9.688932845,5.040491618,14.87049994,2.830040092,1.720003685,4.594911837,4.30269537,-1.00970218
47,3.050100577,-0.957497374,12.29867966,-10.96262686,-10.67558453,9.850947149,5.59890085,14.84924038,2.721931804,2.536120645,4.326913039,4.432506608,-1.246814833
42,3.304892757,-1.210967979,12.70282985,-10.32303007,-10.43541899,9.793187727,5.324583263,14.34031006,2.580858238,2.179780535,4.265818089,3.794831422,-1.625967347
43,3.079952938,-1.373391508,12.53785145,-11.15329419,-10.37844222,10.68077385,6.062861998,13.93352586,3.112359586,2.753904029,4.709696806,4.401256017,-1.286419775
39,3.187525098,-1.576999158,12.13144265,-11.29732467,-10.6697207,9.905867864,5.681917154,14.69110263,2.195890278,2.789814632,4.160901333,4.038612827,-0.44341785
51,2.954905337,-1.357119557,12.44418539,-9.914763825,-9.674805719,9.183075616,4.88008585,14.85949699,2.584904873,2.044009138,4.06055327,4.449589161,-1.45232696
50,3.433187997,-1.898160497,11.86651588,-11.90053458,-10.82003962,9.75184827,5.789977869,14.48125569,2.810045075,2.298699252,4.179673331,4.311826442,-0.531840504
51,3.202287484,-1.350587937,12.31673759,-10.74459992,-10.23626608,9.544921565,5.500502526,14.63694829,2.260586698,2.477061937,4.416622572,4.093023977,-0.57451757
57,2.632921286,-1.116159867,12.45975433,-11.48149298,-9.94978224,10.09545329,5.705038827,14.89294903,2.850932558,2.310731694,4.662327293,4.654517884,-0.433303286
35,2.825166853,-1.496068345,12.94776453,-10.64980832,-10.75621393,9.58459185,5.369934395,14.6323744,3.035683202,2.359721611,4.852954994,4.473251917,-1.228794552
59,3.779460547,-1.471932196,12.13340351,-11.43972157,-10.98420283,9.614678552,5.401593083,14.31593612,2.297177649,2.233328664,4.093044678,4.013457725,-0.919338702
67,3.061885938,-1.005264229,11.80729051,-12.16919986,-10.86177049,9.801337912,5.452096688,14.96107534,2.712437246,2.552368576,4.680150546,4.786296035,-0.883036278
63,4.018722441,-1.552403811,13.02008972,-11.18368831,-9.961973482,9.109721943,5.231445542,15.21000157,2.165589917,1.891312885,4.480598879,3.777527359,-0.517492405
60,3.414743662,-1.361320771,12.27524416,-10.03359622,-10.02988311,10.15198881,4.777996408,14.38886094,3.252621381,1.903994639,4.258613938,4.085116017,-1.748700375
47,2.875521523,0.115934453,11.22034186,-10.79088426,-10.68139844,10.37849927,5.451893572,14.48804107,3.001030581,3.295423127,3.953686897,4.41621343,-1.489848058
41,2.700123905,-0.745430801,11.89988435,-11.34032201,-10.39526857,10.87116216,5.755718224,14.27827015,3.06679439,2.472340158,3.849114215,4.495575103,-1.562614949
62,3.26875199,-1.559559347,12.87999227,-9.84274643,-10.60542628,9.426621926,5.119349682,14.75956648,2.134979166,2.000472014,4.280360169,3.966533629,-1.610541383
51,3.032078936,-0.709283269,12.28786077,-11.34039845,-10.70239855,10.56604224,5.877619878,14.58782948,2.752450823,2.831154378,4.079148388,4.066118689,-0.93457321
47,2.847841283,-1.509348173,12.61411769,-11.38751145,-11.22302488,9.820461465,6.13917885,14.84301102,2.024236916,3.157381209,4.278797601,4.404004126,-0.556673392
53,2.719303601,-0.269977235,11.06406341,-11.64605875,-10.67709416,10.89660674,5.611662952,14.24317766,2.824792138,2.706915279,3.577671105,4.427931608,-2.288816678
34,3.146839071,-0.728297973,12.13279098,-10.70099881,-10.64408636,10.01738452,5.316465451,14.42845895,2.720426855,2.478463119,4.204968211,4.077524069,-1.573998432
35,2.64565093,-0.725456066,11.5731177,-10.64060537,-10.4254736,10.14161781,5.108759867,14.7443781,2.903857484,2.448486964,3.819915472,4.596025428,-1.94216032
39,3.453577052,-1.050305487,11.64020122,-12.49984768,-11.24531634,9.940814815,5.515955755,14.99994908,1.998847215,2.505323772,4.236622276,4.066325737,-0.335112132
37,3.122097363,-1.414697673,12.62456661,-10.98541316,-9.978246277,10.17239483,5.361086143,14.69635562,2.453413804,1.983818376,4.45185937,4.370767946,-1.513784816
42,3.152314448,-1.135601421,11.96300179,-9.916047049,-11.23891076,9.759410828,5.059325416,14.32727685,2.577883565,2.193060879,4.533699873,4.071044774,-1.775912641
67,2.812992703,-0.619816447,12.12964393,-10.70139483,-10.19058938,10.09596935,4.97075812,14.5114464,2.952731925,2.166428768,3.733567006,4.164508427,-1.271679485
43,3.355328144,-1.898630354,12.18073142,-10.65072773,-9.667287278,9.613410086,4.842781453,14.62710557,2.551626822,1.471071688,3.959846923,4.084130934,-1.719288722
51,2.871479941,-1.653856399,12.84513879,-10.87452096,-10.38292673,9.582893808,5.256729741,14.40995595,2.817713955,2.421686026,4.574852225,4.317732061,-0.661767898
57,3.614167415,-1.512103455,12.86990171,-10.02207895,-9.655654974,9.077630773,5.162807324,14.79896314,2.447957714,1.404055159,4.155152364,3.934989395,-1.601927118
64,3.259904822,-1.303319363,12.0080502,-10.65257587,-9.518164153,10.73059881,4.624877321,13.62503096,3.899992166,2.075359855,3.952821036,4.243374116,-2.378395542
51,3.108363254,-1.956590348,12.80249124,-11.80936471,-10.35283507,10.01600236,5.611200041,14.64196313,2.75688918,2.350134756,4.29730651,4.409249684,-0.804355418
63,3.405908995,-1.855666504,13.15117132,-11.23412478,-10.61476635,9.337176926,5.672045828,15.1243647,2.251517394,1.92467652,4.329456136,3.939713311,-0.97221998
56,3.140550043,-1.430478691,12.56260935,-10.67787372,-10.09768305,10.00343304,5.056765398,14.44467305,3.2482001,2.232272592,4.199036091,4.337873632,-1.26229879
44,3.139814068,-1.152606587,13.16605404,-11.24849107,-9.565948284,9.401940172,5.54813365,15.35801132,2.572881185,1.521805513,4.778872493,4.344076303,-0.758783217
61,3.406214221,-1.251534468,12.45323992,-11.04479478,-10.62033062,9.937591677,4.982771227,14.42659815,2.775675696,2.054242607,4.771203219,4.233916673,-1.096625374
69,2.544773164,-1.691280492,12.9654015,-9.696047711,-10.25425661,9.860910531,5.053093366,14.63564598,3.00184785,2.000388813,4.585139934,4.644673801,-2.480971935
65,2.590192539,-0.307490935,11.90581634,-10.20836863,-10.28012408,10.66436966,5.439278181,14.52089319,3.448860415,3.1589878,4.439032152,4.929325685,-2.015933185
